1338, 0.676027, 0.770857, 0.833605, 5
1339, 0.306435, 0.461849, 0.561880, 4
1346, 0.762571, 0.859959, 0.871221, 6
1347, 0.738950, 0.825600, 0.892430, 4
1348, 0.727681, 0.853402, 0.828385, 6
1352, 0.474707, 0.645948, 0.719534, 6
1353, 0.675876, 0.833393, 0.791257, 5
1354, 0.497084, 0.739548, 0.636206, 5
1355, 0.628956, 0.841840, 0.688939, 5
1363, 0.577205, 0.766103, 0.746497, 6
1364, 0.611755, 0.766074, 0.801708, 6
1367, 0.686247, 0.790523, 0.825225, 6
1368, 0.660505, 0.787307, 0.808095, 6
1383, 0.502693, 0.609627, 0.682112, 6
1384, 0.759287, 0.844733, 0.885363, 6
1385, 0.692138, 0.796710, 0.865347, 5
1386, 0.645790, 0.801192, 0.786080, 6
1387, 0.456790, 0.632344, 0.586820, 7
1388, 0.469934, 0.787633, 0.703253, 3
1389, 0.511968, 0.660148, 0.611481, 6
1390, 0.829453, 0.951445, 0.927628, 6
1393, 0.698488, 0.777467, 0.906703, 6
1394, 0.614089, 0.835987, 0.838771, 5
1395, 0.599184, 0.664673, 0.923523, 6
1396, 0.635194, 0.798159, 0.806221, 6
1397, 0.621793, 0.863096, 0.858797, 6
1398, 0.733405, 0.826659, 0.858299, 5
1399, 0.533350, 0.809285, 0.660870, 5
1400, 0.706942, 0.788010, 0.859309, 5
1406, 0.671610, 0.805318, 0.865954, 5
1407, 0.561816, 0.709285, 0.761713, 4
1408, 0.667466, 0.796000, 0.798263, 5
1409, 0.441171, 0.602995, 0.732582, 4
1410, 0.570990, 0.780919, 0.760773, 5
1411, 0.707485, 0.824916, 0.806052, 7
1412, 0.815687, 0.884936, 0.892627, 6
1413, 0.683998, 0.811739, 0.836707, 6
1420, 0.646552, 0.723872, 0.886036, 7
1421, 0.874239, 0.952190, 0.939295, 4
1422, 0.858750, 0.912594, 0.936482, 5
1423, 0.818055, 0.893866, 0.908040, 6
1429, 0.810417, 0.901277, 0.916851, 5
1430, 0.711283, 0.850310, 0.876908, 6
1431, 0.741876, 0.864705, 0.883372, 5
1432, 0.732424, 0.827149, 0.858811, 5
1440, 0.658133, 0.748546, 0.835582, 4
1441, 0.736587, 0.850275, 0.922893, 6
1442, 0.815870, 0.895683, 0.899750, 5
1443, 0.608172, 0.771533, 0.747335, 6
1444, 0.827533, 0.914423, 0.946604, 6
1445, 0.658440, 0.834380, 0.849822, 6
1446, 0.782580, 0.877376, 0.886747, 6
1447, 0.729097, 0.845666, 0.860500, 6
1448, 0.742467, 0.864754, 0.848531, 6
