975, 0.731900, 0.776773, 0.962945
976, 0.692887, 0.826182, 0.828221
990, 0.630925, 0.714688, 0.859118
991, 0.651101, 0.769978, 0.761529
992, 0.627826, 0.713877, 0.825723
993, 0.748912, 0.838773, 0.913408
994, 0.473818, 0.544307, 0.795923
1000, 0.659417, 0.824763, 0.828591
1001, 0.779282, 0.886864, 0.831336
1002, 0.596944, 0.704456, 0.779310
1003, 0.816550, 0.902414, 0.902301
1009, 0.665700, 0.700241, 0.670079
1010, 0.782890, 0.892249, 0.888015
1011, 0.663269, 0.748809, 0.875923
1020, 0.660741, 0.863709, 0.547214
1021, 0.397141, 0.631989, 0.517568
1022, 0.540201, 0.705183, 0.674228
1031, 0.715358, 0.800906, 0.896263
1032, 0.690146, 0.900873, 0.876065
1033, 0.698257, 0.820793, 0.859571
1037, 0.802556, 0.894473, 0.868096
1038, 0.794666, 0.895898, 0.905758
1047, 0.598500, 0.786128, 0.697014
1048, 0.695941, 0.762693, 0.932191
1051, 0.845733, 0.912688, 0.909960
1052, 0.771180, 0.869409, 0.874371
1056, 0.920295, 0.928321, 0.927387
1057, 0.674054, 0.838542, 0.827043
1074, 0.600123, 0.714519, 0.790588
1075, 0.746829, 0.841862, 0.847327
1076, 0.286167, 0.472559, 0.504748
1077, 0.620536, 0.743514, 0.751424
1078, 0.556344, 0.673899, 0.680501
1079, 0.413595, 0.519808, 0.684738
1080, 0.430557, 0.616478, 0.690242
1081, 0.399589, 0.537785, 0.551765
1082, 0.507611, 0.697213, 0.657890
1083, 0.552590, 0.778030, 0.593778
1087, 0.800092, 0.942405, 0.969199
1088, 0.588120, 0.759379, 0.714326
1089, 0.714257, 0.793155, 0.843005
1090, 0.659886, 0.767040, 0.793678
1091, 0.698751, 0.811153, 0.836028
1092, 0.853292, 0.915272, 0.915052
1093, 0.789244, 0.915859, 0.923372
1094, 0.412336, 0.678190, 0.542672
1095, 0.948604, 0.977292, 0.974320
1097, 0.624016, 0.742204, 0.798316
1098, 0.707964, 0.827773, 0.814227
1099, 0.416063, 0.614086, 0.752035
1100, 0.789510, 0.884474, 0.862463
1101, 0.518228, 0.686456, 0.662585
1102, 0.401637, 0.535417, 0.539912
1103, 0.688705, 0.762194, 0.840015
1105, 0.738742, 0.840245, 0.952925
1106, 0.527883, 0.627930, 0.849619
1107, 0.500462, 0.681931, 0.730795
1108, 0.518013, 0.630707, 0.804818
1116, 0.653379, 0.729163, 0.842860
1117, 0.761090, 0.882503, 0.870952
1118, 0.518593, 0.610181, 0.714921
1122, 0.602285, 0.783888, 0.807536
1123, 0.811845, 0.924088, 0.893780
1124, 0.732855, 0.806261, 0.893287
1125, 0.633412, 0.796042, 0.797821
1126, 0.633917, 0.694929, 0.812195
1127, 0.451973, 0.593993, 0.687070
1128, 0.801579, 0.871223, 0.927588
1129, 0.630426, 0.729686, 0.852657
1130, 0.573551, 0.768918, 0.627788
1134, 0.845338, 0.860899, 0.840311
1135, 0.618841, 0.793111, 0.819567
1143, 0.628157, 0.756953, 0.715756
1144, 0.618947, 0.735479, 0.723915
1145, 0.674057, 0.760704, 0.840405
1146, 0.785990, 0.921251, 0.921597
1147, 0.883167, 0.932660, 0.945985
1148, 0.849916, 0.914724, 0.940760
1149, 0.826226, 0.906437, 0.924901
1150, 0.707011, 0.797387, 0.826626
1151, 0.783348, 0.852283, 0.905777
1152, 0.662775, 0.775835, 0.880020
1153, 0.843342, 0.941637, 0.901705
1154, 0.429783, 0.560504, 0.764204
1155, 0.445138, 0.650757, 0.602549
1156, 0.437078, 0.641868, 0.474104
1157, 0.713640, 0.843225, 0.860520
1161, 0.919310, 0.952822, 0.969653
1162, 0.785815, 0.892218, 0.874815
1163, 0.805270, 0.819138, 0.902952
1164, 0.717417, 0.860671, 0.833290
1165, 0.615316, 0.721939, 0.856353
1166, 0.854748, 0.933423, 0.928048
1169, 0.648158, 0.755236, 0.818549
1170, 0.812783, 0.896819, 0.899514
1173, 0.780410, 0.856480, 0.891453
1174, 0.837439, 0.887949, 0.938237
1175, 0.882859, 0.926152, 0.945422
1178, 0.708628, 0.761059, 0.909404
1179, 0.737031, 0.833772, 0.885239
1180, 0.725332, 0.898425, 0.837584
1181, 0.710472, 0.751180, 0.932316
1182, 0.632501, 0.790174, 0.754265
1183, 0.794805, 0.839176, 0.808237
1191, 0.797488, 0.871473, 0.940523
1192, 0.676326, 0.784023, 0.862886
1193, 0.801651, 0.875382, 0.912252
1194, 0.823251, 0.900623, 0.910458
1195, 0.681299, 0.787099, 0.782161
1200, 0.198195, 0.261541, 0.273730
1201, 0.715754, 0.830485, 0.820782
1202, 0.295137, 0.556145, 0.415429
1203, 0.449544, 0.578712, 0.740703
1204, 0.685840, 0.768132, 0.851885
1205, 0.411115, 0.546956, 0.609209
1206, 0.470360, 0.596300, 0.606885
1207, 0.478087, 0.750640, 0.633322
1208, 0.691228, 0.807332, 0.845519
1209, 0.745080, 0.836601, 0.864944
1210, 0.709007, 0.802888, 0.877295
1211, 0.630351, 0.757218, 0.788043
1215, 0.620859, 0.743046, 0.752617
1216, 0.706284, 0.815767, 0.855286
1217, 0.641569, 0.794746, 0.815285
1218, 0.541227, 0.641220, 0.807636
1219, 0.647943, 0.767237, 0.807878
1225, 0.673763, 0.795809, 0.809634
1226, 0.741837, 0.845200, 0.895146
1227, 0.667987, 0.754091, 0.864650
1228, 0.675152, 0.766219, 0.869194
1229, 0.617659, 0.719050, 0.843266
1232, 0.740917, 0.850495, 0.846603
1233, 0.741944, 0.857765, 0.866870
1234, 0.746384, 0.851068, 0.860283
1246, 0.760596, 0.849257, 0.851135
1247, 0.749943, 0.832679, 0.899451
1248, 0.645920, 0.767948, 0.698418
1249, 0.796657, 0.871637, 0.938248
1253, 0.701034, 0.806545, 0.883427
1254, 0.686338, 0.811297, 0.851386
1255, 0.706141, 0.828157, 0.843475
1256, 0.508516, 0.714721, 0.783256
1257, 0.757003, 0.859738, 0.863615
1258, 0.810116, 0.892891, 0.908824
1259, 0.655496, 0.860013, 0.793858
1260, 0.688780, 0.876496, 0.820095
1261, 0.693623, 0.768514, 0.790716
1262, 0.538814, 0.722485, 0.726100
1263, 0.800399, 0.862691, 0.847921
1264, 0.768161, 0.868327, 0.904633
1274, 0.379289, 0.562117, 0.658596
1275, 0.570045, 0.685800, 0.551168
1276, 0.660844, 0.776780, 0.868236
1277, 0.617888, 0.777245, 0.757389
1278, 0.509083, 0.715158, 0.695322
1279, 0.874697, 0.935412, 0.962295
1284, 0.437298, 0.657959, 0.737051
1285, 0.682330, 0.778583, 0.853286
1286, 0.576640, 0.738769, 0.708533
1287, 0.491305, 0.672146, 0.618185
1288, 0.793690, 0.866094, 0.909911
1289, 0.765226, 0.870094, 0.896115
1290, 0.602788, 0.720366, 0.792468
1291, 0.665892, 0.804895, 0.821493
1292, 0.543729, 0.701769, 0.697787
1293, 0.601311, 0.729303, 0.821795
1294, 0.796198, 0.855192, 0.778491
1296, 0.551890, 0.695006, 0.811677
1297, 0.551539, 0.707466, 0.759697
1298, 0.652603, 0.829850, 0.856695
1301, 0.458447, 0.672569, 0.633908
1302, 0.512911, 0.624617, 0.740234
1303, 0.512659, 0.630307, 0.697305
1304, 0.621733, 0.829638, 0.789785
1305, 0.570821, 0.732534, 0.786453
1306, 0.625511, 0.725211, 0.736233
1307, 0.531043, 0.724756, 0.688509
1313, 0.720809, 0.924300, 0.899962
1314, 0.705281, 0.811792, 0.837310
1328, 0.554583, 0.667239, 0.753993
1329, 0.514509, 0.741101, 0.703487
1330, 0.678586, 0.785937, 0.813022
1331, 0.629006, 0.706869, 0.840707
1334, 0.612299, 0.703017, 0.764553
1335, 0.688489, 0.814022, 0.823083
1336, 0.624773, 0.743502, 0.771451
1337, 0.415929, 0.631915, 0.631989
1338, 0.585550, 0.681866, 0.835416
1339, 0.323569, 0.458418, 0.553888
1346, 0.818816, 0.903304, 0.902851
1347, 0.797533, 0.886394, 0.914211
1348, 0.772332, 0.878807, 0.867048
1352, 0.502093, 0.666965, 0.734500
1353, 0.825131, 0.899531, 0.908804
1354, 0.564437, 0.779695, 0.706472
1355, 0.581730, 0.728699, 0.735686
1363, 0.543828, 0.698793, 0.738995
1364, 0.523221, 0.632965, 0.680075
1367, 0.709532, 0.840663, 0.836583
1368, 0.646666, 0.797227, 0.769477
1383, 0.498594, 0.591759, 0.667134
1384, 0.695849, 0.787324, 0.867046
1385, 0.688590, 0.786512, 0.872004
1386, 0.713020, 0.849878, 0.835806
1387, 0.553943, 0.691499, 0.739785
1388, 0.471260, 0.773302, 0.702288
1389, 0.561138, 0.687324, 0.636063
1390, 0.760639, 0.897989, 0.897167
1393, 0.551410, 0.623676, 0.852945
1394, 0.618847, 0.786766, 0.853619
1395, 0.578662, 0.778158, 0.875232
1396, 0.740832, 0.834590, 0.883942
1397, 0.619569, 0.834903, 0.888954
1398, 0.668030, 0.794575, 0.816327
1399, 0.665993, 0.839702, 0.755862
1400, 0.565913, 0.666898, 0.767109
1406, 0.668776, 0.782983, 0.870752
1407, 0.548245, 0.709647, 0.769359
1408, 0.676564, 0.788315, 0.807857
1409, 0.384361, 0.665770, 0.614043
1410, 0.687456, 0.861605, 0.862497
1411, 0.702286, 0.805563, 0.826562
1412, 0.778230, 0.866022, 0.873669
1413, 0.647384, 0.746247, 0.841745
1420, 0.624441, 0.691147, 0.901573
1421, 0.826122, 0.912934, 0.911459
1422, 0.893473, 0.949615, 0.954345
1423, 0.786765, 0.881323, 0.885752
1429, 0.686408, 0.838072, 0.811736
1430, 0.872904, 0.929743, 0.920322
1431, 0.744883, 0.835933, 0.865621
1432, 0.712611, 0.810703, 0.854449
1440, 0.684151, 0.772094, 0.848442
1441, 0.449173, 0.555287, 0.738135
1442, 0.539467, 0.690185, 0.749293
1443, 0.668901, 0.802317, 0.804975
1444, 0.743097, 0.893718, 0.908464
1445, 0.693170, 0.818176, 0.873535
1446, 0.604455, 0.757490, 0.789790
1447, 0.734999, 0.828959, 0.877904
1448, 0.716721, 0.834015, 0.840247
